22.0,16.0,17.0,24.0,18.0,16.0,10.0,18.0,16.0,16.0,16.0,15.0,13.0,17.0,18.0,16.0,10.0,12.0,14.0,18.0,16.0,15.0,15.0,18.0,19.0,19.0,16.0,19.0,19.0,24.0,15.0,11.0,13.0,14.0,13.0,14.0,10.0,7.0,12.0,11.0,14.0,12.0,15.0,19.0,13.0,12.0,14.0,15.0,20.0,19.0,16.0,14.0,14.0,15.0,14.0,20.0,41.0,47.0,79.0,51.0,85.0,88.0,73.0,75.0,82.0,69.0,99.0,90.0,62.0,39.0,68.0,77.0,42.0,27.0,23.0,40.0,52.0,58.0,68.0,67.0,98.0,67.0,86.0,89.0,142.0,311.0,352.0,377.0,364.0,350.0,328.0,402.0,307.0,289.0,291.0,291.0,217.0,261.0,204.0,169.0,175.0,157.0,121.0,107.0,54.0,81.0,83.0,71.0,33.0,59.0,32.0,19.0,24.0,16.0,24.0,19.0,15.0,28.0,20.0,18.0,17.0,18.0,9.0,17.0,23.0,17.0,16.0,20.0,14.0,8.0,19.0,18.0,18.0,17.0,15.0,9.0,17.0,24.0,15.0,17.0,11.0,19.0,10.0,15.0,14.0,13.0,19.0,10.0,19.0,11.0,13.0,17.0,11.0,21.0,8.0,15.0,14.0,18.0,10.0,21.0,17.0,20.0,14.0,16.0,13.0,8.0,15.0,14.0,18.0,19.0,11.0,11.0
18.0,12.0,18.0,12.0,19.0,15.0,17.0,12.0,11.0,13.0,15.0,14.0,13.0,13.0,8.0,12.0,14.0,17.0,12.0,17.0,18.0,17.0,14.0,20.0,10.0,13.0,17.0,15.0,15.0,16.0,16.0,12.0,10.0,14.0,14.0,16.0,11.0,9.0,10.0,10.0,10.0,20.0,14.0,14.0,15.0,14.0,15.0,16.0,16.0,16.0,12.0,16.0,10.0,16.0,17.0,15.0,8.0,11.0,12.0,14.0,12.0,14.0,16.0,19.0,32.0,27.0,31.0,43.0,45.0,70.0,57.0,53.0,63.0,66.0,70.0,75.0,82.0,58.0,97.0,53.0,52.0,65.0,47.0,34.0,39.0,19.0,35.0,40.0,47.0,57.0,42.0,62.0,69.0,74.0,136.0,185.0,217.0,260.0,315.0,256.0,319.0,352.0,330.0,336.0,256.0,260.0,190.0,253.0,228.0,179.0,182.0,151.0,167.0,147.0,137.0,91.0,88.0,65.0,74.0,61.0,46.0,45.0,43.0,31.0,19.0,17.0,14.0,19.0,18.0,17.0,19.0,11.0,22.0,14.0,20.0,11.0,15.0,7.0,16.0,19.0,19.0,7.0,9.0,15.0,19.0,11.0,15.0,14.0,15.0,16.0,12.0,11.0,11.0,18.0,13.0,14.0,16.0,13.0,16.0,9.0,21.0,14.0,11.0,14.0,11.0,16.0,12.0,12.0,12.0,16.0,17.0,16.0
17.0,17.0,14.0,13.0,15.0,19.0,19.0,19.0,20.0,14.0,15.0,22.0,18.0,13.0,16.0,11.0,13.0,16.0,14.0,18.0,15.0,16.0,14.0,14.0,12.0,16.0,13.0,10.0,13.0,15.0,16.0,14.0,16.0,13.0,17.0,11.0,13.0,17.0,18.0,16.0,12.0,14.0,15.0,17.0,17.0,12.0,12.0,10.0,15.0,16.0,12.0,13.0,10.0,14.0,16.0,13.0,15.0,28.0,18.0,29.0,37.0,49.0,37.0,27.0,53.0,37.0,49.0,65.0,70.0,59.0,59.0,57.0,62.0,83.0,62.0,77.0,67.0,70.0,71.0,66.0,79.0,35.0,27.0,31.0,21.0,27.0,42.0,48.0,54.0,59.0,52.0,58.0,75.0,140.0,245.0,307.0,328.0,335.0,278.0,326.0,248.0,320.0,270.0,231.0,254.0,259.0,222.0,193.0,161.0,204.0,164.0,168.0,144.0,100.0,82.0,68.0,54.0,49.0,68.0,44.0,43.0,28.0,32.0,44.0,27.0,20.0,17.0,14.0,21.0,17.0,16.0,14.0,16.0,11.0,10.0,12.0,10.0,16.0,14.0,14.0,13.0,17.0,9.0,11.0,15.0,13.0,13.0,16.0,16.0,16.0,13.0,18.0,17.0,18.0,11.0,13.0,20.0,13.0,15.0,14.0,18.0,16.0,17.0,23.0,7.0,12.0,16.0,20.0,15.0,12.0,8.0,17.0
20.0,15.0,9.0,19.0,16.0,15.0,14.0,13.0,9.0,19.0,14.0,9.0,15.0,19.0,15.0,14.0,16.0,8.0,17.0,12.0,14.0,15.0,13.0,8.0,13.0,15.0,16.0,13.0,18.0,17.0,14.0,8.0,12.0,15.0,18.0,13.0,14.0,8.0,17.0,14.0,16.0,10.0,14.0,15.0,14.0,17.0,8.0,11.0,12.0,15.0,19.0,43.0,45.0,37.0,44.0,41.0,101.0,54.0,56.0,90.0,54.0,98.0,99.0,152.0,94.0,94.0,91.0,88.0,69.0,37.0,36.0,35.0,18.0,21.0,20.0,52.0,58.0,76.0,79.0,74.0,73.0,60.0,78.0,64.0,114.0,246.0,258.0,265.0,304.0,280.0,271.0,272.0,331.0,345.0,362.0,313.0,351.0,328.0,298.0,287.0,280.0,222.0,210.0,189.0,144.0,138.0,171.0,124.0,102.0,77.0,69.0,77.0,77.0,68.0,63.0,42.0,17.0,20.0,18.0,11.0,13.0,17.0,17.0,17.0,16.0,15.0,22.0,17.0,8.0,8.0,19.0,12.0,16.0,19.0,16.0,14.0,14.0,15.0,17.0,13.0,15.0,15.0,14.0,13.0,17.0,12.0,15.0,13.0,15.0,7.0,17.0,17.0,13.0,14.0,18.0,13.0,14.0,17.0,13.0,20.0,15.0,21.0,19.0,24.0,16.0,10.0,19.0,14.0,8.0,12.0,18.0,19.0
17.0,16.0,14.0,18.0,17.0,10.0,11.0,9.0,18.0,12.0,17.0,13.0,18.0,12.0,11.0,19.0,17.0,15.0,13.0,19.0,14.0,16.0,12.0,17.0,18.0,20.0,20.0,23.0,19.0,17.0,27.0,34.0,31.0,37.0,38.0,32.0,36.0,35.0,27.0,41.0,65.0,41.0,51.0,55.0,70.0,59.0,93.0,173.0,90.0,92.0,124.0,79.0,129.0,159.0,76.0,63.0,77.0,50.0,29.0,20.0,22.0,30.0,45.0,63.0,85.0,76.0,71.0,95.0,136.0,306.0,254.0,285.0,307.0,333.0,291.0,358.0,264.0,262.0,217.0,243.0,142.0,223.0,168.0,233.0,190.0,115.0,158.0,146.0,136.0,128.0,93.0,90.0,99.0,66.0,54.0,47.0,64.0,42.0,33.0,24.0,17.0,11.0,16.0,19.0,15.0,22.0,19.0,15.0,14.0,17.0,14.0,23.0,18.0,16.0,17.0,13.0,17.0,19.0,14.0,26.0,21.0,25.0,22.0,18.0,23.0,24.0,20.0,16.0,21.0,19.0,15.0,8.0,18.0,19.0,15.0,12.0,14.0,15.0,12.0,14.0,14.0,12.0,17.0,14.0,17.0,17.0,17.0,13.0,17.0,21.0,26.0,22.0,18.0,22.0,22.0,17.0,18.0,14.0,12.0,14.0,14.0,15.0,18.0,11.0,15.0,13.0,10.0,17.0,10.0,12.0,11.0,17.0
18.0,18.0,16.0,13.0,17.0,11.0,13.0,18.0,19.0,23.0,21.0,12.0,20.0,13.0,17.0,17.0,12.0,16.0,17.0,16.0,10.0,12.0,9.0,14.0,14.0,14.0,13.0,15.0,14.0,11.0,19.0,17.0,12.0,12.0,17.0,8.0,19.0,13.0,14.0,25.0,27.0,55.0,43.0,44.0,40.0,63.0,84.0,65.0,59.0,66.0,70.0,118.0,78.0,76.0,90.0,108.0,63.0,77.0,131.0,116.0,111.0,96.0,61.0,43.0,23.0,36.0,60.0,63.0,66.0,95.0,94.0,116.0,119.0,124.0,240.0,371.0,341.0,345.0,290.0,393.0,279.0,371.0,358.0,318.0,318.0,361.0,239.0,234.0,181.0,244.0,171.0,229.0,213.0,191.0,162.0,151.0,126.0,165.0,146.0,131.0,122.0,75.0,94.0,91.0,40.0,26.0,14.0,14.0,18.0,16.0,12.0,14.0,15.0,15.0,18.0,15.0,16.0,13.0,14.0,10.0,15.0,13.0,16.0,16.0,7.0,15.0,16.0,11.0,12.0,15.0,11.0,16.0,10.0,8.0,16.0,15.0,18.0,13.0,12.0,10.0,15.0,14.0,10.0,11.0,13.0,13.0,13.0,9.0,17.0,11.0,16.0,12.0,14.0,14.0,14.0,20.0,21.0,21.0,16.0,16.0,17.0,15.0,11.0,18.0,14.0,9.0,13.0,18.0,14.0,12.0,14.0,16.0
16.0,13.0,10.0,12.0,13.0,20.0,14.0,16.0,13.0,17.0,14.0,17.0,12.0,12.0,11.0,16.0,16.0,10.0,13.0,14.0,18.0,18.0,37.0,31.0,30.0,37.0,32.0,23.0,43.0,40.0,41.0,22.0,29.0,27.0,22.0,19.0,18.0,13.0,18.0,19.0,12.0,15.0,16.0,18.0,26.0,22.0,32.0,32.0,37.0,61.0,37.0,49.0,54.0,51.0,35.0,70.0,52.0,53.0,49.0,64.0,54.0,89.0,77.0,77.0,51.0,32.0,40.0,60.0,81.0,96.0,90.0,87.0,73.0,83.0,79.0,95.0,149.0,297.0,328.0,298.0,261.0,279.0,307.0,333.0,422.0,271.0,375.0,250.0,242.0,218.0,240.0,246.0,221.0,191.0,188.0,188.0,168.0,153.0,164.0,135.0,96.0,65.0,51.0,70.0,69.0,51.0,42.0,41.0,38.0,22.0,26.0,16.0,20.0,16.0,22.0,15.0,22.0,19.0,20.0,22.0,16.0,19.0,18.0,25.0,25.0,16.0,22.0,10.0,18.0,14.0,14.0,13.0,13.0,15.0,14.0,19.0,14.0,14.0,15.0,14.0,16.0,23.0,13.0,14.0,17.0,15.0,14.0,18.0,15.0,13.0,21.0,11.0,15.0,15.0,11.0,13.0,16.0,10.0,16.0,8.0,16.0,11.0,17.0,16.0,23.0,18.0,13.0,17.0,14.0,21.0,22.0,16.0
32.0,88.0,40.0,23.0,36.0,39.0,40.0,21.0,25.0,39.0,43.0,40.0,30.0,46.0,39.0,45.0,25.0,40.0,22.0,33.0,24.0,21.0,21.0,31.0,22.0,16.0,33.0,34.0,66.0,73.0,132.0,46.0,75.0,28.0,31.0,16.0,18.0,17.0,19.0,14.0,16.0,18.0,21.0,31.0,26.0,29.0,27.0,46.0,44.0,58.0,42.0,41.0,41.0,36.0,72.0,54.0,44.0,49.0,55.0,45.0,37.0,48.0,47.0,51.0,33.0,57.0,23.0,28.0,25.0,34.0,28.0,33.0,41.0,37.0,61.0,47.0,58.0,69.0,62.0,87.0,95.0,103.0,121.0,262.0,341.0,230.0,264.0,315.0,255.0,252.0,249.0,283.0,238.0,331.0,210.0,254.0,256.0,227.0,197.0,227.0,193.0,217.0,143.0,175.0,185.0,119.0,106.0,80.0,78.0,92.0,80.0,66.0,72.0,72.0,33.0,24.0,23.0,25.0,18.0,17.0,16.0,21.0,16.0,19.0,23.0,18.0,15.0,19.0,17.0,13.0,15.0,13.0,13.0,12.0,13.0,15.0,18.0,8.0,15.0,14.0,14.0,13.0,10.0,18.0,19.0,17.0,17.0,20.0,15.0,13.0,15.0,10.0,15.0,15.0,20.0,19.0,16.0,21.0,10.0,14.0,10.0,17.0,10.0,14.0,12.0,16.0,17.0,15.0,17.0,10.0,14.0,12.0
24.0,21.0,18.0,14.0,19.0,23.0,15.0,12.0,20.0,16.0,14.0,23.0,23.0,25.0,20.0,15.0,29.0,23.0,16.0,21.0,16.0,11.0,12.0,22.0,16.0,16.0,18.0,17.0,17.0,14.0,15.0,10.0,15.0,18.0,14.0,17.0,16.0,20.0,16.0,18.0,20.0,17.0,32.0,30.0,33.0,49.0,54.0,54.0,58.0,61.0,49.0,59.0,49.0,56.0,79.0,72.0,46.0,46.0,65.0,53.0,61.0,57.0,59.0,72.0,52.0,34.0,43.0,60.0,42.0,40.0,27.0,45.0,17.0,29.0,59.0,79.0,78.0,92.0,89.0,104.0,126.0,141.0,138.0,141.0,361.0,490.0,326.0,280.0,354.0,291.0,369.0,327.0,296.0,320.0,270.0,309.0,303.0,259.0,248.0,233.0,218.0,213.0,185.0,189.0,185.0,181.0,210.0,168.0,113.0,102.0,110.0,105.0,63.0,46.0,43.0,36.0,37.0,33.0,68.0,64.0,44.0,40.0,33.0,31.0,30.0,41.0,45.0,48.0,54.0,54.0,51.0,53.0,51.0,45.0,70.0,42.0,45.0,39.0,27.0,16.0,23.0,15.0,17.0,15.0,11.0,18.0,22.0,21.0,22.0,16.0,12.0,16.0,13.0,19.0,18.0,26.0,25.0,27.0,33.0,25.0,24.0,22.0,24.0,32.0,26.0,28.0,23.0,29.0,33.0,25.0,33.0,27.0
17.0,11.0,16.0,20.0,20.0,10.0,10.0,12.0,12.0,11.0,12.0,6.0,12.0,24.0,18.0,15.0,14.0,17.0,17.0,16.0,16.0,18.0,19.0,19.0,13.0,21.0,17.0,21.0,24.0,19.0,14.0,21.0,16.0,13.0,21.0,19.0,23.0,35.0,39.0,36.0,27.0,37.0,19.0,19.0,48.0,52.0,37.0,54.0,33.0,51.0,35.0,55.0,77.0,53.0,88.0,99.0,52.0,65.0,50.0,59.0,55.0,84.0,55.0,69.0,75.0,88.0,70.0,62.0,75.0,63.0,33.0,31.0,25.0,23.0,31.0,38.0,40.0,58.0,68.0,84.0,99.0,96.0,98.0,154.0,311.0,299.0,305.0,250.0,338.0,449.0,368.0,257.0,235.0,319.0,239.0,252.0,222.0,249.0,228.0,218.0,156.0,157.0,178.0,175.0,151.0,143.0,112.0,88.0,94.0,86.0,80.0,69.0,67.0,43.0,33.0,26.0,27.0,21.0,16.0,19.0,16.0,21.0,25.0,12.0,22.0,15.0,19.0,13.0,21.0,19.0,23.0,24.0,22.0,16.0,16.0,23.0,27.0,22.0,15.0,14.0,25.0,24.0,20.0,21.0,16.0,16.0,19.0,22.0,25.0,21.0,37.0,39.0,43.0,51.0,51.0,47.0,39.0,42.0,30.0,32.0,33.0,34.0,25.0,29.0,32.0,25.0,22.0,26.0,31.0,28.0,27.0,23.0
21.0,17.0,23.0,14.0,15.0,23.0,21.0,14.0,30.0,30.0,31.0,17.0,13.0,17.0,19.0,18.0,19.0,17.0,18.0,16.0,16.0,21.0,19.0,21.0,16.0,18.0,15.0,18.0,20.0,20.0,21.0,20.0,19.0,17.0,15.0,19.0,17.0,26.0,28.0,40.0,32.0,41.0,63.0,47.0,62.0,44.0,48.0,47.0,65.0,53.0,89.0,62.0,69.0,59.0,77.0,57.0,73.0,67.0,64.0,62.0,100.0,83.0,84.0,93.0,61.0,48.0,71.0,36.0,25.0,23.0,18.0,21.0,41.0,56.0,78.0,106.0,114.0,115.0,126.0,157.0,137.0,181.0,369.0,499.0,451.0,354.0,348.0,397.0,501.0,519.0,524.0,445.0,321.0,415.0,225.0,229.0,222.0,258.0,206.0,221.0,221.0,218.0,210.0,180.0,177.0,140.0,119.0,118.0,86.0,66.0,92.0,57.0,48.0,41.0,35.0,38.0,32.0,44.0,31.0,28.0,28.0,32.0,17.0,31.0,39.0,34.0,32.0,41.0,48.0,35.0,32.0,33.0,27.0,33.0,24.0,27.0,24.0,51.0,59.0,41.0,89.0,113.0,74.0,63.0,34.0,31.0,40.0,29.0,19.0,26.0,24.0,19.0,21.0,26.0,25.0,29.0,25.0,20.0,28.0,30.0,29.0,35.0,25.0,24.0,19.0,22.0,24.0,27.0,26.0,38.0,27.0,31.0
